customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalServiceCost,LogTotalServiceCost
2428-HYUNX,44,1,2,1,19.35,847.25,0,851.4000000000001,6.748055900224462
9214-EKVXR,1,1,0,3,44.0,44.0,0,44.0,3.8066624897703196
3410-MHHUM,44,1,1,2,94.4,4295.35,0,4153.6,8.331971433100584
0568-ONFPC,5,1,0,0,25.9,135.0,1,129.5,4.871373226762748
0733-VUNUW,24,1,0,0,55.65,1400.55,1,1335.6,7.19788435507697
4550-EVXNY,1,1,0,2,69.65,69.65,1,69.65,4.257738109130536
2122-YWVYA,18,1,0,2,75.4,1380.4,0,1357.2,7.213915572679691
2968-SSGAA,10,1,0,2,100.6,1060.2,1,1006.0,6.914730892718563
2296-DKZFP,65,1,2,0,71.0,4386.2,0,4615.0,8.437283808187935
4844-JJWUY,1,1,0,2,86.0,86.0,1,86.0,4.465908118654584
6777-TGHTM,53,1,1,1,106.95,5785.5,1,5668.35,8.642829751702337
8909-BOLNL,3,1,1,3,21.2,52.05,0,63.599999999999994,4.168214410788556
6603-YRDCJ,33,1,2,3,61.05,2018.4,0,2014.6499999999999,7.608697003007995
3538-WZPHD,3,0,0,2,29.6,79.45,1,88.80000000000001,4.497584975308154
3229-USWAR,34,1,1,0,79.95,2727.3,0,2718.3,7.908129773227916
2138-VFAPZ,14,1,2,3,19.7,263.65,0,275.8,5.623295223743515
6131-JLWZM,13,1,0,3,20.3,275.4,0,263.90000000000003,5.579352396278024
4785-QRJHC,46,0,1,0,59.9,2816.65,1,2755.4,7.921680759483053
0269-XFESX,23,1,1,3,24.35,538.5,0,560.0500000000001,6.329810028110876
1709-EJDOX,47,1,2,3,19.75,948.9,0,928.25,6.8343778091773615
4316-XCSLJ,17,1,0,3,50.3,846.8,0,855.0999999999999,6.75238719174844
8610-WFCJF,49,1,0,2,95.6,4783.5,1,4684.4,8.452206569896685
9693-XMUOB,59,0,0,2,50.25,2997.45,0,2964.75,7.994885230541213
0383-CLDDA,69,1,2,1,85.35,5897.4,0,5889.15,8.681036743214396
4905-JEFDW,11,0,1,2,41.6,470.6,1,457.6,6.128178370423804
2709-UQGNP,10,1,0,3,51.65,524.5,0,516.5,6.249009525139524
3549-ZTMNH,12,1,2,0,24.0,269.65,0,288.0,5.666426688112432
7881-INRLC,45,1,0,1,100.85,4740.0,1,4538.25,8.420517079150777
8033-ATFAS,39,1,0,3,59.85,2341.5,0,2334.15,7.755831407868402
1635-NZATJ,71,1,2,1,25.45,1789.65,0,1806.95,7.499948885702462
0562-HKHML,71,1,2,1,23.9,1626.4,0,1696.8999999999999,7.437147472321966
8277-RVRSV,33,1,1,1,24.15,800.3,0,796.9499999999999,6.682045938845195
9943-VSZUV,67,1,0,3,75.7,5060.85,0,5071.900000000001,8.531667925170549
0117-LFRMW,37,0,0,0,40.2,1448.8,1,1487.4,7.305456996472468
6172-FECYY,49,1,0,2,84.5,4254.85,1,4140.5,8.32881332003832
7054-ENNGU,9,1,0,3,50.85,466.6,0,457.65000000000003,6.128287391955665
1455-HFBXA,52,1,2,1,91.6,4627.8,0,4763.2,8.46888491112212
9402-CXWPL,70,1,1,2,98.9,6838.6,0,6923.0,8.8427489162961
1628-BIZYP,1,1,0,2,85.0,85.0,0,85.0,4.454347296253507
1965-AKTSX,14,1,0,2,78.95,1101.85,1,1105.3,7.008776393040865
0082-LDZUE,1,1,0,3,44.3,44.3,0,44.3,3.8133070324889884
4786-UKSNZ,1,1,0,3,20.2,20.2,1,20.2,3.054001181677967
5343-SGUBI,52,1,1,3,80.2,4297.6,0,4170.400000000001,8.336006989862534
0856-NAOES,6,1,0,3,60.9,414.1,0,365.4,5.903725632799975
1976-AZZPJ,7,0,0,3,34.2,256.6,0,239.40000000000003,5.4823042026610525
7248-VZQLC,47,1,0,0,85.2,3969.35,1,4004.4,8.295398729671323
6156-UZDLF,26,1,1,1,87.15,2274.1,0,2265.9,7.72616853837448
3099-OONVS,25,1,0,2,54.3,1296.8,0,1357.5,7.214136428866403
9500-WBGRP,69,1,2,3,19.1,1268.85,0,1317.9,7.184553334831839
5183-KLYEM,72,1,2,1,112.75,8192.6,0,8118.0,9.001962272862446
5144-PQCDZ,4,1,0,3,19.95,59.25,0,79.8,4.39197696552705
8514-VZHEB,59,1,2,3,19.5,1147.85,0,1150.5,7.04882071926074
6625-IUTTT,67,1,2,0,65.55,4361.55,0,4391.849999999999,8.387733498161769
9355-NPPFS,26,1,0,2,78.8,2006.1,0,2048.7999999999997,7.625497506397463
0068-FIGTF,27,1,1,3,78.2,2078.95,0,2111.4,7.655580020832778
5965-GGPRW,72,1,2,0,105.25,7609.75,0,7578.0,8.93313654381203
8035-PWSEV,6,1,0,2,89.25,487.05,0,535.5,6.285066562070753
2236-HILPA,62,1,2,1,20.65,1218.45,0,1280.3,7.155630466515531
1840-BIUOG,20,1,1,2,68.7,1416.2,0,1374.0,7.226209010100671
1356-MKYSK,6,1,0,1,78.65,483.3,0,471.90000000000003,6.15888394964983
6080-LNESI,51,1,2,3,24.75,1234.6,0,1262.25,7.141443044172018
1830-IPXVJ,61,1,2,1,19.75,1311.6,0,1204.75,7.094857058949081
5828-DWPIL,62,1,0,2,89.1,5618.3,0,5524.2,8.617074724825805
8398-TBIYD,72,1,2,0,84.7,6185.15,0,6098.400000000001,8.715945684667938
0011-IGKFF,13,1,0,2,98.0,1237.85,1,1274.0,7.150701457592526
4192-GORJT,5,1,0,2,94.45,498.1,1,472.25,6.159623790089432
6496-SLWHQ,3,1,0,2,105.0,294.45,1,315.0,5.755742213586912
9912-GVSEQ,26,1,0,2,93.85,2381.55,1,2440.1,7.8002040363707215
2931-FSOHN,13,1,0,2,59.9,788.35,0,778.6999999999999,6.658909230315555
9418-RUKPH,38,1,2,3,19.95,756.4,0,758.1,6.632133521022722
5383-MMTWC,8,1,0,2,84.0,613.4,1,672.0,6.511745329644728
9971-ZWPBF,34,1,0,2,108.9,3625.2,0,3702.6000000000004,8.217060598573893
4712-AUQZO,18,0,0,3,33.6,550.35,0,604.8000000000001,6.406549898593137
9711-FJTBX,56,1,1,3,85.85,4793.8,0,4807.599999999999,8.478161260442478
2908-ZTPNF,36,0,0,0,34.85,1267.2,0,1254.6000000000001,7.135368824967799
7240-ETPTR,9,0,0,2,48.75,442.2,1,438.75,6.086206383617667
2202-CUYXZ,1,1,0,2,84.85,84.85,1,84.85,4.4526015873434845
5995-OIGLP,12,1,0,3,56.65,654.85,1,679.8,6.523268577259164
8421-WZOOW,57,1,0,1,95.3,5567.45,0,5432.099999999999,8.600265152419315
6261-RCVNS,42,1,1,1,73.9,3160.55,1,3103.8,8.040704580054697
7951-QKZPL,33,1,2,3,24.5,740.3,1,808.5,6.69641677311769
1414-YADCW,70,1,2,0,84.6,5706.2,0,5922.0,8.686598356276965
8756-RDDLT,68,0,0,2,44.95,3085.35,0,3056.6000000000004,8.025385573486009
2862-PFNIK,1,0,0,2,24.7,24.7,0,24.7,3.246490991901174
5816-QVHRX,37,1,0,1,100.3,3541.4,0,3711.1,8.219353033198397
4430-YHXGG,4,1,0,3,25.45,84.2,0,101.8,4.632785353021065
6888-SBYAI,1,1,0,3,50.7,50.7,0,50.7,3.9454577815143836
7395-XWZOY,20,0,0,1,55.0,1165.55,0,1100.0,7.00397413672268
7169-YWAMK,72,1,2,0,68.4,4855.35,0,4924.8,8.502241976963026
3640-PHQXK,31,1,0,2,89.9,2806.9,1,2786.9,7.933043903231403
6877-LGWXO,18,1,0,2,78.55,1422.65,1,1413.8999999999999,7.254814136201906
6859-RKMZJ,11,1,0,0,55.05,608.15,0,605.55,6.407787165216928
2729-VNVAP,33,1,2,1,19.8,641.35,0,653.4,6.483718785288537
2957-JIRMN,62,1,1,2,84.45,4959.15,0,5235.900000000001,8.563484999195516
2049-BAFNW,1,0,0,3,35.9,35.9,0,35.9,3.6082115510464816
3842-QTGDL,16,1,0,0,80.75,1321.3,0,1292.0,7.164720378771857
7163-OCEQI,22,1,1,3,78.65,1663.75,0,1730.3000000000002,7.456627850385031
9782-LGXMC,49,1,0,0,61.75,3024.15,0,3025.75,8.01524471558785
5975-BAICR,36,1,1,1,63.7,2188.5,0,2293.2000000000003,7.7381394778471675
8019-ENHXU,42,1,0,2,99.45,4138.05,1,4176.900000000001,8.337564006932988
5167-GBFRE,4,0,0,0,25.2,102.5,1,100.8,4.623010104116422
9033-EOXWV,12,1,1,3,74.05,872.65,1,888.5999999999999,6.790771923496318
4673-KKSLS,31,1,0,2,87.6,2724.25,0,2715.6,7.90713637738839
4853-OITSN,5,1,0,2,89.15,413.25,0,445.75,6.101999154039538
9800-OUIGR,66,1,2,1,20.0,1374.2,0,1320.0,7.186144304522325
1324-NLTJE,15,1,0,1,55.0,757.1,1,825.0,6.716594773520978
2324-EFHVG,64,1,2,0,104.4,6692.65,0,6681.6,8.807262412360517
7094-MSZAO,10,1,0,1,20.05,218.5,0,200.5,5.305789381386738
1522-VVDMG,7,1,0,2,89.75,608.8,1,628.25,6.444528634015425
6907-CQGPN,29,0,0,2,34.3,1004.75,0,994.6999999999999,6.903446007394039
0780-XNZFN,57,1,2,0,20.65,1125.6,0,1177.05,7.071615808132508
0239-OXEXL,46,1,0,3,84.25,3847.6,0,3875.5,8.262687963659014
2675-IJRGJ,53,1,2,0,19.65,978.0,0,1041.4499999999998,6.949328990892065
7049-GKVZY,17,1,1,1,79.85,1387.35,0,1357.4499999999998,7.214099622889107
8577-QSOCG,38,1,2,3,20.2,746.05,0,767.6,6.644570678130743
3721-CNZHX,15,1,1,3,19.8,304.6,0,297.0,5.697093486505405
0212-ISBBF,22,0,0,2,50.35,1098.85,0,1107.7,7.010943436778306
9185-TQCVP,14,1,0,2,85.15,1139.2,1,1192.1000000000001,7.084310240881755
3585-YNADK,57,1,1,0,74.6,4368.95,0,4252.2,8.355426919776932
5271-DBYSJ,11,1,0,1,79.15,827.7,0,870.6500000000001,6.770387967189224
1099-GODLO,1,1,2,3,20.35,20.35,0,20.35,3.0610517396746335
6828-HMKWP,12,1,2,0,21.05,262.05,0,252.60000000000002,5.535758222563071
5567-WSELE,3,1,0,2,94.6,279.55,1,283.79999999999995,5.651787179537821
1472-TNCWL,36,1,0,2,94.7,3512.5,0,3409.2000000000003,8.134526219584052
8063-RJYNF,16,1,0,2,94.25,1483.25,1,1508.0,7.319202458767849
0687-ZVTHB,65,1,1,1,72.45,4653.85,1,4709.25,8.45749626415811
2080-GKCWQ,2,1,0,2,74.95,151.75,0,149.9,5.016617365773803
9661-ACXBS,42,1,0,2,105.2,4400.75,1,4418.400000000001,8.393759219251004
2193-SFWQW,72,1,2,0,111.95,8033.1,0,8060.400000000001,8.994842517687522
5656-JAMLX,62,1,2,0,19.85,1253.65,0,1230.7,7.116150607947438
3462-BJQQA,6,1,0,2,89.75,552.65,0,538.5,6.290642784698189
0442-TDYUO,48,1,2,3,20.05,1036.0,0,962.4000000000001,6.870468694196121
6733-LRIZX,35,1,2,2,108.95,4025.5,0,3813.25,8.246499331993311
9503-XJUME,52,1,1,1,19.65,928.4,0,1021.8,6.930299243417031
4367-NHWMM,1,0,0,3,24.9,24.9,0,24.9,3.254242968705492
3727-RJMEO,6,1,0,2,82.85,460.25,1,497.09999999999997,6.210800860079238
3779-OSWCF,71,1,2,1,93.2,6506.15,0,6617.2,8.797578708635381
6736-DHUQI,67,1,1,0,84.8,5598.3,0,5681.599999999999,8.64516415346011
3915-ODIYG,60,1,1,2,71.75,4374.55,0,4305.0,8.367764677924308
1360-RCYRT,23,0,0,0,30.35,678.75,0,698.0500000000001,6.549722270433834
2724-FJDYW,39,0,1,0,54.85,2191.7,0,2139.15,7.668631199017409
4451-RWASJ,15,1,1,3,19.5,239.75,0,292.5,5.681877639268151
6646-VRFOL,53,1,0,2,103.85,5485.5,1,5504.049999999999,8.613421131767668
3460-TJBWI,24,1,2,3,24.2,609.05,0,580.8,6.366126746061101
5917-HBSDW,37,1,0,2,19.35,683.75,0,715.95,6.575006103161049
5685-IIXLY,5,1,0,2,83.6,404.2,1,418.0,6.037870919922137
5671-UUNXD,50,1,1,2,100.65,5189.75,0,5032.5,8.523870846169478
0956-ACVZC,54,1,1,1,94.1,5060.9,0,5081.4,8.533538869952324
2325-NBPZG,3,1,0,2,74.55,233.65,0,223.64999999999998,5.414543635516169
4250-ZBWLV,68,1,1,2,108.45,7176.55,1,7374.6,8.90593253383101
4482-FTFFX,5,1,0,2,56.15,291.45,0,280.75,5.641020152919886
8859-DZTGQ,33,1,2,3,20.35,689.75,0,671.5500000000001,6.511076458154591
0440-MOGPM,41,1,1,2,80.55,3263.9,0,3302.5499999999997,8.10275292681779
0020-JDNXP,34,0,1,3,61.25,1993.2,0,2082.5,7.641804450862508
3752-CQSJI,13,1,0,3,20.45,254.5,0,265.84999999999997,5.586686702779954
5025-GOOKI,20,1,0,1,18.9,347.65,0,378.0,5.937536205082426
4698-KVLLG,51,1,2,1,19.6,967.9,0,999.6,6.908355099054105
5095-AESKG,3,1,0,1,91.5,242.95,1,274.5,5.6185876285929695
2887-JPYLU,41,1,0,0,45.2,1841.9,0,1853.2,7.525208615172882
4770-QAZXN,13,1,0,1,19.45,232.1,0,252.85,5.536743541393403
4896-CPRPF,35,1,2,0,25.45,809.25,0,890.75,6.793185824239001
1871-MOWRM,12,1,0,0,80.85,866.45,1,970.1999999999999,6.878532420305234
9714-EDSUC,4,1,0,3,94.9,360.55,0,379.6,5.9417489548620495
2027-OAQQC,43,0,0,0,49.05,2076.2,1,2109.15,7.654514313990728
0282-NVSJS,12,0,0,3,29.3,355.9,0,351.6,5.86533426996377
9090-SGQXL,68,1,0,2,105.3,7299.65,1,7160.4,8.876460771567308
6595-YGXIT,25,1,0,2,88.95,2291.2,1,2223.75,7.707399828736972
7353-YOWFP,7,1,1,3,20.25,129.15,0,141.75,4.96109484853612
9835-ZIITK,66,1,1,2,110.85,7491.75,1,7316.099999999999,8.897969353593975
8008-ESFLK,53,1,1,2,110.5,5835.5,0,5856.5,8.67547817038195
7537-CBQUZ,63,1,0,0,109.4,7031.45,0,6892.200000000001,8.838290697407421
1555-DJEQW,70,1,2,0,114.2,7723.9,1,7994.0,8.986571625268054
5649-TJHOV,27,0,0,0,36.5,1032.0,1,985.5,6.89416332546267
0519-XUZJU,1,1,0,3,70.75,70.75,1,70.75,4.273187854639731
3363-EWLGO,5,1,0,3,19.95,109.6,0,99.75,4.612642200826793
4750-UKWJK,37,1,1,3,19.6,727.8,0,725.2,6.587825458980236
6338-AVWCY,3,0,0,3,40.15,130.75,1,120.44999999999999,4.799502655448181
1689-YQBYY,12,1,0,2,76.6,893.0,0,919.1999999999999,6.824591037721368
4487-ZYJZK,38,1,1,1,19.6,763.1,0,744.8000000000001,6.61445746774472
2959-FENLU,9,1,0,1,85.3,781.4,0,767.6999999999999,6.644700776355086
0708-LGSMF,13,1,0,2,65.85,902.25,0,856.05,6.753496259953066
9253-QXKBE,29,1,0,2,94.45,2653.65,1,2739.05,7.915731447390803
7634-HLQJR,47,1,2,1,20.05,1016.7,0,942.35,6.849437369657622
0487-RPVUM,61,1,0,0,99.4,5943.65,0,6063.400000000001,8.710190888207427
4079-ULGFR,16,1,0,3,20.0,275.7,0,320.0,5.771441123130016
2516-XSJKX,41,1,2,2,78.45,3126.45,0,3216.4500000000003,8.076344399333994
0057-QBUQH,43,1,2,2,25.1,1070.15,0,1079.3,6.984994059322939
9445-SZLCH,36,1,0,0,97.35,3457.9,1,3504.6,8.162116968841202
6599-SFQVE,6,1,0,2,55.0,340.4,0,330.0,5.802118375377063
8331-ZXFOE,58,1,1,1,71.1,4299.2,0,4123.799999999999,8.324772812744868
4003-FUSHP,19,1,0,1,61.55,1093.2,0,1169.45,7.06514356923088
0356-ERHVT,11,1,0,0,45.9,521.9,0,504.9,6.22633902129789
7325-ENZFI,39,0,1,0,40.3,1630.4,0,1571.6999999999998,7.360549166496679
4884-ZTHVF,8,1,0,2,87.1,713.6,0,696.8,6.547932528752674
3920-HIHMQ,26,1,0,3,49.5,1265.65,0,1287.0,7.160845906664299
3055-OYMSE,53,1,0,1,73.8,4003.85,0,3911.3999999999996,8.271906275416338
0613-WUXUM,70,1,2,3,19.2,1401.4,0,1344.0,7.20414929203594
7568-PODML,1,0,0,3,45.3,45.3,1,45.3,3.835141961092188
4458-KVRBJ,59,1,2,3,25.0,1510.5,0,1475.0,7.297091005160418
5349-IECLD,2,1,0,2,94.95,178.1,1,189.9,5.251749730731702
1397-XKKWR,7,0,1,3,35.3,264.8,0,247.09999999999997,5.513831890697755
3945-GFWQL,12,1,0,2,44.55,480.6,1,534.5999999999999,6.283387613817017
8097-OMULG,59,1,1,1,76.75,4541.9,0,4528.25,8.41831164185612
6013-BHCAW,61,1,2,0,81.0,4976.15,0,4941.0,8.505525386548555
0401-WDBXM,72,1,2,0,105.55,7542.25,0,7599.599999999999,8.935982470526664
3387-PLKUI,13,1,0,3,18.8,251.25,0,244.4,5.502889532276811
6096-EGVTU,64,1,1,3,24.9,1595.5,0,1593.6,7.374378200068395
3797-VTIDR,1,0,0,2,23.45,23.45,1,23.45,3.196630215920881
5081-NWSUP,10,1,1,3,64.9,685.55,0,649.0,6.476972362889683
2580-ATZSQ,65,1,1,0,61.35,3874.1,0,3987.75,8.291233177592453
8085-MSNLK,62,1,2,3,113.95,6891.4,0,7064.900000000001,8.863035675540429
9691-HKOVS,55,1,1,2,90.15,4916.95,0,4958.25,8.509009798608218
9881-VCZEP,25,1,0,2,54.1,1373.0,0,1352.5,7.210449109054355
9526-BIHHD,1,0,0,3,29.7,29.7,1,29.7,3.4242626545931514
8757-TFHHJ,1,1,0,1,49.8,49.8,0,49.8,3.927896354584436
4523-WXCEF,59,1,0,2,101.1,6039.9,1,5964.9,8.693815203284869
1468-DEFNC,64,1,2,0,24.4,1548.65,0,1561.6,7.354106379562644
5119-KEPFY,36,1,0,0,95.0,3440.25,0,3420.0,8.137688184977605
8364-TRMMK,3,1,0,3,50.65,151.3,1,151.95,5.030111070596912
0916-KNFAJ,61,1,2,3,69.9,4226.7,0,4263.900000000001,8.358174012992052
8319-QBEHW,26,0,1,0,39.95,1023.75,0,1038.7,6.946687488983924
3063-QFSZL,1,1,0,2,55.4,55.4,1,55.4,4.032469158504013
8775-LHDJH,1,1,0,2,90.6,90.6,1,90.6,4.517431271680085
9625-QNLUX,68,1,2,1,103.25,7074.4,0,7021.0,8.856803356728378
3097-NQYSN,2,1,0,3,86.85,156.35,1,173.7,5.163070217140011
4024-CSNBY,72,1,2,0,94.25,6849.75,0,6786.0,8.822764296703758
7110-BDTWG,71,0,2,2,47.05,3263.6,0,3340.5499999999997,8.114190050178992
7493-GVFIO,57,1,2,1,20.55,1252.85,0,1171.3500000000001,7.066765560366745
0690-SRQID,4,1,0,3,19.65,67.55,0,78.6,4.377014092850337
9605-WGJVW,1,1,0,2,70.2,70.2,0,70.2,4.26549281841793
9114-DPSIA,72,1,2,1,81.0,5750.0,0,5832.0,8.671286726753637
4700-UBQMV,21,1,1,0,75.9,1549.75,0,1593.9,7.374566317328709
7711-GQBZC,71,1,2,0,24.7,1810.55,0,1753.7,7.470053181117089
3565-UNOCC,29,1,0,0,99.05,2952.85,1,2872.45,7.963268677413599
4627-MIHJH,69,1,2,1,110.25,7467.55,0,7607.25,8.936988463832558
9795-NREXC,64,1,2,1,85.0,5484.4,0,5440.0,8.601718146485926
8573-CGOCC,16,1,0,1,19.75,294.9,0,316.0,5.75890177387728
7356-AYNJP,4,1,1,2,23.9,97.5,0,95.6,4.570578741218473
9249-FXSCK,52,1,1,1,111.25,5916.45,1,5785.0,8.66319648553608
5493-SDRDQ,2,1,0,3,55.1,113.35,1,110.2,4.711330381816482
6286-SUUWT,1,1,0,3,19.95,19.95,0,19.95,3.0421386463681466
4819-HJPIW,18,0,0,3,25.15,476.8,0,452.7,6.117436186669918
8654-DHAOW,2,1,0,3,54.15,101.65,0,108.3,4.694096395182493
5438-QMDDL,19,1,0,3,59.8,1130.85,0,1136.2,7.036324379776845
9812-GHVRI,40,1,0,0,83.85,3532.25,0,3354.0,8.118207049405783
5553-AOINX,66,1,1,2,104.9,6891.45,0,6923.400000000001,8.842806684702575
1228-ZLNBX,21,1,0,3,75.3,1570.7,0,1581.3,7.366634763724938
4226-KKDON,8,1,0,2,66.65,520.95,0,533.2,6.280770300675861
3831-YCPUO,72,1,2,1,109.5,7854.9,0,7884.0,8.972717499397138
7445-WMRBW,48,1,1,0,73.85,3581.4,0,3544.7999999999997,8.17351908346428
3308-DGHKL,69,1,2,0,19.3,1447.9,0,1331.7,7.194962238585681
9924-JPRMC,72,1,2,2,118.2,8547.15,0,8510.4,9.049161720375174
0080-EMYVY,14,1,1,1,51.45,727.85,0,720.3000000000001,6.581055139509627
6218-KNUBD,6,1,0,2,59.45,357.6,0,356.70000000000005,5.879694646264972
7337-CINUD,8,1,2,0,19.5,159.35,0,156.0,5.056245805348308
7609-NRNCA,17,1,1,3,19.55,280.85,0,332.35,5.809192989064069
0623-EJQEG,65,1,1,2,93.55,6069.25,0,6080.75,8.713047762492776
7153-CHRBV,57,1,1,3,59.3,3274.35,0,3380.1,8.125956379318705
0871-URUWO,13,1,0,1,102.25,1359.0,1,1329.25,7.193122173476478
9190-MFJLN,19,1,0,1,95.9,1777.9,1,1822.1000000000001,7.50829362780942
6198-PNNSZ,56,1,1,0,109.8,6109.65,0,6148.8,8.724174839946564
3317-VLGQT,14,1,0,2,78.1,1122.4,0,1093.3999999999999,6.997961546868286
4132-POCZS,52,0,0,2,39.9,2020.9,0,2074.7999999999997,7.638101900531188
5614-DNZCE,58,1,2,1,64.9,3795.45,0,3764.2000000000003,8.233556259673065
1095-JUDTC,47,1,0,2,95.05,4504.55,1,4467.349999999999,8.404774491946505
3896-RCYYE,67,0,0,1,53.4,3579.15,0,3577.7999999999997,8.18278282767344
9638-JIQYA,2,0,0,1,24.9,49.7,0,49.8,3.927896354584436
3258-SANFR,6,1,0,1,44.7,276.5,0,268.20000000000005,5.595454597770573
3726-TBHQT,71,1,2,0,114.0,8175.9,0,8094.0,8.999001866111735
3190-ITQXP,46,1,2,0,20.25,890.35,0,931.5,6.837869151517971
0870-VEMYL,5,1,0,1,53.85,259.8,1,269.25,5.599347456519317
4833-QTJNO,67,1,0,0,83.85,5588.8,0,5617.95,8.633900092692112
3039-MJSLN,3,1,0,0,20.2,50.6,0,60.599999999999994,4.120661870539474
0178-CIIKR,3,1,0,3,19.95,58.0,0,59.849999999999994,4.108411819433536
5385-SUIRI,52,1,0,2,104.2,5568.35,1,5418.400000000001,8.597740387198861
3982-XWFZQ,42,1,0,2,50.25,2203.65,1,2110.5,7.655153874373998
5774-QPLTF,50,1,1,3,20.35,938.95,0,1017.5000000000001,6.926086235666861
2322-VCZHZ,23,1,0,2,90.0,2024.1,0,2070.0,7.635786861395585
5010-IPEAQ,67,0,2,1,54.2,3623.95,0,3631.4,8.197648865815673
4009-ALQFH,25,1,0,2,99.5,2369.05,1,2487.5,7.819435398298609
6383-ZTSIW,39,1,1,3,99.1,3877.95,0,3864.8999999999996,8.25994979290502
8990-YOZLV,69,1,2,3,66.9,4577.9,0,4616.1,8.437522081358422
3069-SSVSN,1,0,1,3,25.85,25.85,0,25.85,3.2902658209548736
5222-IMUKT,32,1,0,2,91.05,2871.5,0,2913.6,7.977487868099597
3627-FCRDW,9,1,0,2,71.0,672.55,1,639.0,6.461468176353717
7562-GSUHK,16,1,0,1,93.2,1573.7,1,1491.2,7.308006820037414
6685-XSHHU,60,1,2,0,20.95,1270.55,0,1257.0,7.1372784372603855
8901-UPRHR,72,1,2,0,109.2,7711.45,0,7862.400000000001,8.969974361866386
4903-UYAVB,5,1,0,3,19.35,126.05,1,96.75,4.582413198865475
0118-JPNOY,26,1,0,1,85.8,2193.65,0,2230.7999999999997,7.7105637137516005
6776-TLWOI,3,1,0,3,19.85,64.55,1,59.550000000000004,4.1034694699991014
3845-FXCYS,2,1,0,2,19.65,31.2,0,39.3,3.696351468952637
5857-XRECV,2,1,1,0,20.5,38.25,0,41.0,3.7376696182833684
0725-CXOTM,36,1,1,1,89.65,3348.1,0,3227.4,8.079741937450217
4343-EJVQB,7,1,0,3,74.35,533.6,0,520.4499999999999,6.256613392567222
9000-PLFUZ,60,0,2,1,49.45,2907.55,0,2967.0,7.995643604287271
3427-GGZZI,19,1,0,2,89.1,1620.8,0,1692.8999999999999,7.434788841592336
7779-ORAEL,45,1,2,1,75.15,3480.35,0,3381.7500000000005,8.126444267143754
0644-OQMDK,4,1,0,2,70.65,293.85,0,282.6,5.647564794657972
4077-CROMM,31,1,0,2,104.2,3243.45,1,3230.2000000000003,8.080608864249204
3154-CFSZG,47,1,0,2,90.05,4137.2,0,4232.349999999999,8.350748920778697
2868-MZAGQ,1,1,0,2,79.25,79.25,1,79.25,4.385146762010125
4847-QNOKA,1,1,0,0,44.9,44.9,1,44.9,3.8264651170664994
2220-IAHLS,1,1,0,1,19.4,19.4,0,19.4,3.0155349008501706
1658-XUHBX,59,1,0,1,88.75,5348.65,0,5236.25,8.563551830394255
6379-RXJRQ,10,1,0,2,70.1,659.65,1,701.0,6.553933404025811
2378-HTWFW,35,1,0,1,91.0,3180.5,0,3185.0,8.066521490469993
8650-RHRKE,4,0,0,2,29.65,118.5,1,118.6,4.784152841516532
4377-VDHYI,32,1,1,2,90.8,3023.85,0,2905.6,7.97473929219207
0475-RIJEP,43,1,0,2,77.85,3365.85,1,3347.5499999999997,8.116282695297754
1260-TTRXI,4,1,0,2,54.3,195.3,1,217.2,5.38541207339897
3719-TDVQB,54,1,2,3,18.95,1031.1,0,1023.3,6.931764731442489
6328-ZPBGN,11,1,0,0,95.15,997.65,1,1046.65,6.9543048396351175
0201-MIBOL,66,1,2,0,102.4,6471.85,0,6758.400000000001,8.81868940770139
4937-QPZPO,61,1,1,2,99.9,6241.35,0,6093.900000000001,8.715207634889884
2925-VDZHY,72,1,2,1,88.7,6501.35,0,6386.400000000001,8.76208257881211
6981-TDRFT,44,0,1,2,54.3,2317.1,0,2389.2,7.779132323432781
3413-CSSTH,41,1,0,0,55.7,2237.55,0,2283.7000000000003,7.733990003680438
8033-VCZGH,50,1,1,2,103.95,5231.3,0,5197.5,8.556125401418026
4789-KWMXN,47,1,1,1,110.85,5275.8,1,5209.95,8.558517459775866
0224-NIJLP,8,1,2,3,20.15,165.5,0,161.2,5.088830141681313
7542-CYDDM,18,1,0,3,20.05,358.5,0,360.90000000000003,5.891367930569697
4718-WXBGI,72,1,2,1,91.95,6614.9,0,6620.400000000001,8.798062106934772
2867-UIMSS,1,1,0,2,80.5,80.5,1,80.5,4.400603020246817
8495-PRWFH,42,1,0,2,55.65,2421.75,0,2337.2999999999997,7.757179448599348
0439-IFYUN,18,1,0,2,74.7,1294.6,0,1344.6000000000001,7.204595289218684
5716-LIBJC,13,1,1,1,104.15,1299.1,0,1353.95,7.211519832263963
2868-LLSKM,68,1,1,0,83.65,5733.4,0,5688.200000000001,8.646324919696074
8111-RKSPX,4,1,0,0,72.2,305.55,1,288.8,5.669191029886582
2988-QRAJY,69,1,2,1,110.05,7430.75,0,7593.45,8.935172996344503
1585-MQSSU,17,1,0,3,51.5,900.5,1,875.5,6.775936704361289
0071-NDAFP,25,1,2,1,25.5,630.6,0,637.5,6.459121675472594
2856-NNASM,43,1,0,3,89.55,3856.75,1,3850.65,8.256256906899898
7328-ZJAJO,59,1,2,1,19.5,1222.65,0,1150.5,7.04882071926074
6458-CYIDZ,5,1,0,2,80.7,374.8,0,403.5,6.002651736498547
8559-CIZFV,21,1,1,3,77.5,1625.0,1,1627.5,7.395414624716288
